player_id,name_first,name_last,hand,dob,ioc,height,wikidata_id
201172,Helene,Pelletier,U,19590102,CAN,,Q2409179
201173,Sally,Reeves,R,19640708,GBR,,Q84622381
201174,Marianne,Groat,U,19650605,CAN,,Q61794554
201175,Joy,Tacon,R,19610602,HKG,,Q84590570
201176,Jane,Forman,U,19620121,USA,,Q85137143
201177,Amanda,Grunfeld,L,19670301,GBR,,Q54862549
201178,Diane,Farrell,U,19611105,USA,,Q86942381
201179,Denise,Parnell,U,19601011,GBR,,
201180,Belinda,Borneo,R,19661110,GBR,,Q2894489
201181,Lisa,Gould,R,19670527,GBR,,Q105837942
201182,Jane,Wood,U,19680320,GBR,,Q106130220
201183,Anne,Meredith,U,19690402,GBR,,Q84577500
201184,Karen,Hunter,U,19680826,GBR,,
201185,Robyn,Field,U,19660627,RSA,,Q56611003
201186,Virginia,Humphreys Davies,U,19720106,GBR,,Q84593370
201187,Shawna,Martin,U,,USA,,
201188,Barbara,Griffiths,U,19720520,GBR,,Q61456874
201189,Sarah,Bentley,U,19730308,GBR,,Q61473144
201190,Kaye,Marfini Hand,U,19681004,GBR,,Q61483125
201191,Shirli Ann,Siddall,U,19740620,GBR,,Q30322850
201192,Colette,Caple,U,19730703,GBR,,
201193,Claire,Wegink,U,19670929,NED,,Q56850032
201194,Tammy,Whittington,U,19651012,USA,,Q61746357
201195,Amanda,Wainwright,R,19760324,GBR,,Q61722438
201196,Claire,Taylor,U,19750217,GBR,,Q66686124
201197,Megan,Miller,U,19770920,GBR,,Q61483053
201198,Lizzy,Jelfs,U,19760728,GBR,,Q40650651
201199,Rachel,Viollet,R,19720211,GBR,168,Q18592876
201200,Miriam,Schnitzer,R,19770114,GER,,Q1938168
201201,Surina,De Beer,R,19780628,RSA,177,Q9348369
201202,Abigail,Tordoff,R,19790718,GBR,,Q61465387
201203,Alena,Vaskova,R,19751108,CZE,175,Q4716128
201204,Iroda,Tulyaganova,R,19820107,UZB,170,Q264521
201205,Tracy,Almeda Singian,U,19791006,USA,,Q18649447
201206,Allison,Bradshaw,R,19801114,USA,180,
201207,Ansley,Cargill,R,19820105,USA,170,Q771501
201208,Dawn,Buth,R,19760529,USA,,Q5242428
201209,Selima,Sfar,R,19770708,TUN,166,Q272044
201210,Kristen,Schlukebir,R,19840628,USA,,
201211,Kyra,Nagy,R,19771229,HUN,,Q1214337
201212,Francesca,Schiavone,R,19800623,ITA,166,Q188107
201213,Vija,Vuskalns,U,,USA,,
201214,Farel,Footman,R,19410817,USA,,
201215,Connie,Capozzi,U,19510521,USA,,
201216,Marjory,Gengler,U,19510503,USA,,Q108320363
201217,Peggy,Moore,U,19451206,USA,,
201218,Tish,Adams,U,,USA,,
201219,Jade,Schiffman,U,,USA,,
201220,Carole,Loop,U,19401225,USA,,
201221,Emily,Fisher,U,19511220,USA,,
201222,Diane,Matzner,U,19481212,USA,,
201223,Mary,Lowdon,U,19491003,USA,,
201224,Ann,Moore,U,,USA,,
201225,Tina,Lyman,U,19490615,USA,,
201226,Maricaye,Christenson,U,19480111,USA,,
201227,Roylee,Bailey,U,19490526,USA,,
201228,Nancy,Reed,R,19330421,USA,,
201229,Louise,Gonnerman,U,19470321,USA,,
201230,Mimi,Kanarek,U,19390818,USA,,
201231,Raymonde,Veber,U,19171201,USA,,
201232,Carol,Hunter,U,,USA,,
201233,Joyce,Davenport,U,19420223,USA,,Q66410238
201234,Pat,Stewart,R,19340819,USA,173,
201235,Jane,Kincaid,U,19510220,USA,,
201236,Darlene,Hard,R,19360106,USA,170,Q53562
201237,Pam,Richmond,R,19501025,USA,154,
201238,Carol,Aucamp,R,19430402,USA,171,Q5044359
201239,Emilie,Burrer,U,,USA,,Q18050748
201240,Margaret,Cooper,U,19500413,USA,,
201241,Pam,Farmer,U,,USA,,
201242,Susan,Vinton,U,19531113,USA,,
201243,Shari,Barman,U,19490422,USA,173,
201244,Sue,Stap,U,19540603,USA,,Q18015306
201245,DUPE Jeanne,Arth,U,19350721,USA,,
201246,Kathy,Kraft,U,19521219,USA,,
201247,Gussie,Moran,R,19230908,USA,173,Q3121027
201248,Judy,Alvarez,R,19430402,USA,,Q107199925
201249,Rosalba,Vido,U,19530102,ITA,,Q106199557
201250,Brenda,Garcia,U,19540211,USA,,
201251,Patricia,Shoolman,U,19580516,USA,,
201252,Marcy,Okeefe,U,19551105,USA,,
201253,Sally,Moore,R,19400608,USA,,Q57827299
201254,Lynn,Epstein,U,19580328,USA,,
201255,Margaret,Riley,U,19530105,USA,,
201256,Renee,Richards,L,19340819,USA,,Q455868
201257,Carol,Baily,U,19501022,USA,,Q2939841
201258,Chris,Penn,U,19561026,USA,,
201259,Sonoe,Yonezawa,U,19490829,JPN,155,
201260,Kelly,Henry,U,19620418,USA,,Q63877522
201261,Lisa,Doherty,U,19590305,USA,,
201262,Lucy,Gordon,U,,USA,,
201263,Jodi,Appelbaum,U,19560407,USA,165,
201264,Germaine,Ohaco,U,19621208,CHI,,
201265,Phyllis,Blackwell,U,19570326,USA,,Q96754838
201266,Linda,Howell,U,19631106,USA,,
201267,Karen,Huebner,U,19640323,USA,,
201268,Carin,Anderholm,U,19660316,SWE,,Q16149994
201269,Eleni,Rossides,U,19671023,USA,,Q56850041
201270,Jane,Young,U,19650531,CAN,,Q47487892
201271,Lisa,Green,U,19680718,USA,,Q85150719
201272,Sandra,Birch,R,19690903,USA,168,Q54266697
201273,Shannan,Mccarthy,U,19700519,USA,,Q3481419
201274,Viktoria,Milvidskaia,U,19670420,RUS,,Q18704089
201275,Julie,Steven,U,19760424,USA,,Q61722399
201276,Nicole,London,U,19760203,USA,,Q30635724
201277,Anne,Mall,R,19741210,IRL,,Q47214286
201278,Angela,Lettiere,U,19720404,USA,,Q15783438
201279,Keri,Phebus,U,19740501,USA,,Q24572844
201280,Jacqueline,Trail,R,19801126,USA,,
201281,Laura,Granville,R,19810512,USA,175,Q258939
201282,Jean,Okada,U,19740607,USA,,
201283,Zuzana,Lesenarova,U,19770801,CZE,,Q104520530
201284,Tatiana,Poutchek,R,19790109,BLR,176,Q259372
201285,Melissa,Middleton,R,19820606,USA,170,
201286,Anabel,Medina Garrigues,R,19820731,ESP,169,Q219724
201287,Maria Jose,Martinez Sanchez,L,19820812,ESP,176,Q230253
201288,Maja,Palaversic,R,19730324,CRO,175,Q13512706
201289,Christina,Wheeler,R,19820415,AUS,161,Q684503
201290,Daniela,Hantuchova,R,19830423,SVK,181,Q52430
201291,Nuria,Llagostera Vives,R,19800516,ESP,156,Q234841
201292,Martina,Sucha,R,19801120,SVK,170,Q232315
201293,Catalina,Castano,R,19790707,COL,171,Q859027
201294,Marion,Bartoli,R,19841002,FRA,170,Q105838
201295,Wynne,Prakusya,R,19810426,INA,160,Q425634
201296,Bianka,Lamade,R,19820830,GER,184,Q67242
201297,Maja,Matevzic,L,19800613,SLO,175,Q783615
201298,Zsofia,Gubacsi,R,19810406,HUN,173,Q731420
201299,Celine,Beigbeder,U,19750225,FRA,,Q18578639
201300,Maria Emilia,Salerni,R,19830514,ARG,174,Q271748
201301,Camille,Pin,R,19810825,FRA,162,Q427761
201302,Clarisa,Fernandez,L,19810828,ARG,179,Q867798
201303,Anne,Keothavong,R,19830916,GBR,175,Q232594
201304,Elena,Baltacha,R,19830814,GBR,175,Q232680
201305,Eleni,Daniilidou,R,19820919,GRE,182,Q229315
201306,Marie Gaiane,Mikaelian,R,19840303,SUI,172,Q655529
201307,Amber,Liu,R,19840706,USA,,
201308,Maria Elena,Camerin,R,19820321,ITA,164,Q232582
201309,Tatiana,Perebiynis,R,19821215,UKR,173,Q259312
201310,Martina,Muller,R,19821011,GER,165,Q58742
201311,Roberta,Vinci,R,19830218,ITA,163,Q95162
201312,Sarah,Taylor,R,19811106,USA,,
201313,Yoon Jeong,Cho,R,19790402,KOR,167,Q484657
201314,Nina,Duebbers,U,19800624,GER,,
201315,Ashley,Harkleroad,R,19850502,USA,165,Q30778
201316,Lenka,Dlhopolcova,R,19840714,SVK,,
201317,Aniko,Kapros,R,19831111,HUN,173,Q281949
201318,Bethanie,Mattek Sands,R,19850323,USA,168,Q54537
201319,Evelyn,Fauth,R,19761127,AUT,168,Q1381730
201320,Svetlana,Kuznetsova,R,19850627,RUS,174,Q192064
201321,Antonella,Serra Zanetti,R,19800725,ITA,168,Q772538
201322,Eva,Dyrberg,R,19800217,DEN,175,Q1982815
201323,Saori,Obata,L,19780423,JPN,165,Q3052931
201324,Irina,Selyutina,R,19791107,KAZ,178,Q951230
201325,Samantha,Stosur,R,19840330,AUS,172,Q191766
201326,Bahia,Mouhtassine,R,19790823,MAR,,Q2879282
201327,Angelique,Widjaja,R,19841212,INA,173,Q584761
201328,Milagros,Sequera,R,19800930,VEN,165,Q262647
201329,Vera,Zvonareva,R,19840907,RUS,172,Q374053
201330,Maria,Goloviznina,R,19790605,RUS,176,Q18595020
201331,Iveta,Benesova,L,19830201,CZE,170,Q230371
201332,Jane,Odonoghue,R,19830329,GBR,172,Q13512700
201333,Angelika,Roesch,R,19770608,GER,172,Q74509
201334,Zuzana,Ondraskova,R,19800503,CZE,174,Q231229
201335,Myriam,Casanova,R,19850620,SUI,172,Q452511
201336,Dinara,Safina,R,19860427,RUS,185,Q1029664
201337,Allison,Baker,L,19860410,USA,,
201338,Bea,Bielik,R,19801128,USA,183,
201339,Renata,Voracova,R,19831006,CZE,,Q254622
201340,Maria,Geznenge,R,19770313,GER,,Q12285988
201341,Mi Ra,Jeon,U,19780206,KOR,174,Q368516
201342,Alexandra,Podkolzina,R,19850902,USA,,
201343,Maret,Ani,R,19820131,EST,176,Q855458
201344,Klara,Koukalova,R,19820224,CZE,166,Q137646
201345,Maria,Sharapova,R,19870419,RUS,188,Q11666
201346,Lubomira,Kurhajcova,R,19831011,SVK,180,Q972228
201347,Jelena,Jankovic,R,19850228,SRB,177,Q15269
201348,Casey,Dellacqua,L,19850211,AUS,165,Q229090
201349,Melinda,Czink,L,19821022,HUN,178,Q230226
201350,Adriana,Szili,R,19850106,AUS,,
201351,Eva,Fislova,R,19810317,SVK,,Q5415050
201352,Akiko,Morigami,R,19800112,JPN,165,Q259276
201353,Stanislava,Hrozenska,U,19820317,SVK,,Q4992439
201354,Libuse,Prusova,R,19790713,CZE,176,Q3237959
201355,Flavia,Pennetta,R,19820225,ITA,172,Q207528
201356,Eva,Birnerova,R,19840814,CZE,170,Q240814
201357,Virginie,Pichet,R,19830128,FRA,,
201358,Natalia,Gussoni,R,19810824,ARG,,Q18613350
201359,Amandine,Dulon,R,19820322,FRA,,
201360,Julia,Vakulenko,R,19830710,UKR,183,Q238026
201361,Julia,Schruff,R,19820816,GER,166,Q77290
201362,Anais,Laurendon,R,19850415,FRA,,
201363,Gisela,Dulko,R,19850130,ARG,170,Q229132
201364,Tatiana,Golovin,R,19880125,FRA,175,Q233256
201365,Edina,Gallovits Hall,R,19841210,ROU,165,Q232547
201366,Barbora,Strycova,R,19860328,CZE,164,Q230353
201367,Arantxa,Parra Santonja,R,19821109,ESP,176,Q182182
201368,Karolina,Sprem,R,19841025,CRO,174,Q230264
201369,Carly,Gullickson,R,19861126,USA,178,
201370,Anastasia,Rodionova,R,19820512,AUS,167,Q487098
201371,Vera,Dushevina,R,19861006,RUS,180,Q230571
201372,Theresa,Logar,L,19850310,USA,175,
201373,Maria,Kirilenko,R,19870125,RUS,173,Q11657
201374,Gabriela,Lastra,R,19800607,USA,,
201375,Shenay,Perry,R,19840706,USA,170,Q54550
201376,Angela,Haynes,L,19840927,USA,173,Q603421
201377,Yuliya,Beygelzimer,R,19831020,UKR,174,Q264535
201378,Stephanie,Gehrlein,U,19820410,GER,,
201379,Mara,Santangelo,R,19810628,ITA,181,Q230222
201380,Claudine,Schaul,R,19830820,LUX,169,Q867874
201381,Tian Tian,Sun,R,19811012,CHN,175,Q234857
201382,Olivia,Lukaszewicz,R,19880915,AUS,,
201383,Marie Eve,Pelletier,R,19820518,CAN,172,Q271726
201384,Chia Jung,Chuang,R,19850110,TPE,168,Q234834
201385,Yuliana,Fedak,R,19830608,UKR,166,Q254344
201386,Jie,Zheng,R,19830705,CHN,164,Q197639
201387,Sofia,Arvidsson,R,19840216,SWE,176,Q232586
201388,Sophie,Ferguson,R,19860319,AUS,177,Q222631
201389,Zuzana,Kucova,R,19820626,SVK,,
201390,Mervana,Jugic Salkic,R,19800514,BIH,179,Q284270
201391,Sanda,Mamic,U,19850322,CRO,179,Q4178384
201392,Severine,Beltrame,R,19790814,FRA,171,Q253970
201393,Kelly,Mccain,R,19830318,USA,,
201394,Anna Lena,Groenefeld,R,19850604,GER,180,Q57559
201395,Teryn,Ashley,R,19781212,USA,175,Q3518968
201396,Katie,Obrien,R,19860502,GBR,167,Q254319
201397,Shuai,Peng,R,19860108,CHN,173,Q229087
201398,Amanda,Keen,L,19780115,GBR,,Q18812057
201399,Emily,Webley Smith,R,19840714,GBR,,Q458550
201400,Nicole,Vaidisova,R,19890423,CZE,181,Q223668
201401,Abigail,Spears,R,19810712,USA,175,Q54668
201402,Sesil,Karatantcheva,R,19890808,KAZ,171,Q230881
201403,Anna,Chakvetadze,R,19870305,RUS,172,Q560267
201404,Jessica,Kirkland,R,19871110,USA,175,
201405,Nan Nan,Liu,U,19830619,CHN,176,Q6653631
201406,Shikha,Uberoi,R,19830405,IND,173,Q3176237
201407,Evgenia,Linetskaya,R,19861130,ISR,,Q2634373
201408,Jamea,Jackson,R,19860907,USA,163,Q456515
201409,Michaela,Pastikova,R,19800327,CZE,176,Q2081093
201410,Monique,Adamczak,R,19830121,AUS,170,Q3345990
201411,Aiko,Nakamura,R,19831228,JPN,163,Q242975
201412,Anastasia,Yakimova,R,19861101,BLR,165,Q234850
201413,Capucine,Rousseau,R,19800421,FRA,,
201414,Michaella,Krajicek,R,19890109,NED,177,Q231960
201415,Tiffany,Welford,R,19850412,AUS,168,
201416,Alona,Bondarenko,R,19840813,UKR,168,Q231962
201417,Marta,Domachowska,R,19860116,POL,176,Q232823
201418,Ting,Li,R,19800105,CHN,,
201419,Na,Li,R,19820226,CHN,172,Q180446
201420,Sania,Mirza,R,19861115,IND,153,Q132147
201421,Ana,Ivanovic,R,19871106,SRB,184,Q30758
201422,Mailyne,Andrieux,R,19871201,FRA,,
201423,Yvonne,Meusburger,R,19831003,AUT,175,Q272046
201424,Shahar,Peer,R,19870501,ISR,170,Q223532
201425,Lucie,Safarova,L,19870204,CZE,177,Q228989
201426,Pauline,Parmentier,R,19860131,FRA,175,Q239646
201427,Alize,Cornet,R,19900122,FRA,173,Q229002
201428,Mathilde,Johansson,R,19850428,FRA,173,Q232570
201429,Rika,Fujiwara,R,19810919,JPN,155,Q240837
201430,Yulia,Fedossova,R,19880701,FRA,,
201431,Aravane,Rezai,R,19870314,FRA,165,Q228998
201432,Rebecca,Llewellyn,R,19851005,GBR,165,
201433,Sarah,Borwell,R,19790820,GBR,,Q1861437
201434,Sabine,Klaschka,R,19800808,GER,,
201435,Kateryna,Bondarenko,R,19860808,UKR,175,Q231974
201436,Mary,Gambale,R,19881218,USA,163,
201437,Ivana,Lisjak,R,19870317,CRO,180,Q902270
201438,Ekaterina,Bychkova,R,19850605,RUS,171,Q2259509
201439,Tiffany,Dabek,R,19800314,USA,,
201440,Laura,Pous Tio,U,19841001,ESP,173,Q239722
201441,Emma,Laine,L,19860326,FIN,164,Q13540
201442,Yung Jan,Chan,R,19890817,TPE,170,Q234624
201443,Alexa,Glatch,R,19890910,USA,183,Q53553
201444,Su Wei,Hsieh,R,19860104,TPE,169,Q232566
201445,Viktoria,Kutuzova,R,19880819,UKR,170,Q235532
201446,Sybille,Bammer,L,19800427,AUT,174,Q229110
201447,Vania,King,R,19890303,USA,165,Q54528
201448,Galina,Voskoboeva,R,19841218,KAZ,183,Q234831
201449,Lauren,Breadmore,U,19830601,AUS,,
201450,Tsvetana,Pironkova,R,19870913,BUL,180,Q229460
201451,Kathrin,Woerle,R,19840218,GER,175,Q77300
201452,Lourdes,Dominguez Lino,R,19810331,ESP,163,Q232544
201453,Hana,Sromova,R,19780410,CZE,168,Q615646
201454,Akgul,Amanmuradova,R,19840623,UZB,190,Q236858
201455,Elena,Vesnina,R,19860801,RUS,176,Q634844
201456,Olga,Savchuk,R,19870920,UKR,175,Q237503
201457,Jarmila,Gajdosova,R,19870426,AUS,174,Q232535
201458,Victoria,Azarenka,R,19890731,BLR,180,Q10118
201459,Zi,Yan,R,19841112,CHN,171,Q233221
201460,Meng,Yuan,U,19860509,CHN,,Q2014179
201461,Aurelie,Vedy,L,19810208,FRA,,Q2296592
201462,Alberta,Brianti,R,19800405,ITA,165,Q232559
201463,Anda,Perianu,R,19800407,ROU,170,
201464,Nathalie,Vierin,U,19821015,ITA,,
201465,Kirsten,Flipkens,R,19860110,BEL,165,Q211599
201466,Kaia,Kanepi,R,19850610,EST,181,Q211428
201467,Ivana,Abramovic,R,19830903,CRO,175,Q3736152
201468,Yaroslava,Shvedova,R,19870912,KAZ,180,Q229073
201469,Melanie,South,R,19860503,GBR,175,Q1092801
201470,Kristina,Barrois,R,19810930,GER,183,Q57935
201471,Naomi,Cavaday,L,19890424,GBR,170,Q240030
201472,Romina,Oprandi,R,19860329,SUI,172,Q239620
201473,Vasilisa,Bardina,R,19871130,RUS,,Q2332762
201474,Agnieszka,Radwanska,R,19890306,POL,170,Q207352
201475,Ahsha,Rolle,R,19850321,USA,172,Q552578
201476,Lauren,Albanese,R,19891001,USA,,Q53322
201477,Stephanie,Dubois,R,19861031,CAN,162,Q239634
201478,Varvara,Lepchenko,L,19860521,USA,180,Q54532
201479,Olga,Puchkova,R,19870927,RUS,180,Q241776
201480,Lioudmila,Skavronskaia,R,19800323,RUS,,Q4421310
201481,Tamira,Paszek,R,19901206,AUT,165,Q230231
201482,Andreja,Klepac,R,19860313,SLO,,Q258290
201483,Madison,Brengle,R,19900403,USA,168,Q53336
201484,Sandra,Zahlavova,U,19851010,CZE,,Q264474
201485,Alla,Kudryavtseva,R,19871103,RUS,178,Q653709
201486,Aleksandra,Wozniak,R,19870907,CAN,175,Q232626
201487,Jessica,Moore,R,19900816,AUS,167,Q272011
201488,Jorgelina,Cravero,R,19820123,ARG,163,Q440880
201489,Mariya,Koryttseva,R,19850525,UKR,172,Q235559
201490,Timea,Bacsinszky,R,19890608,SUI,170,Q232439
201491,Olivia,Sanchez,R,19821117,FRA,172,Q291084
201492,Andrea,Petkovic,R,19870909,GER,180,Q57557
201493,Angelique,Kerber,L,19880118,GER,173,Q77178
201494,Raluca,Olaru,R,19890303,ROU,173,Q232432
201495,Dominika,Cibulkova,R,19890506,SVK,161,Q211802
201496,Caroline,Wozniacki,R,19900711,DEN,177,Q30767
201497,Agnes,Szavay,R,19881229,HUN,168,Q236870
201498,Karin,Knapp,R,19870628,ITA,180,Q232600
201499,Anastasia,Pavlyuchenkova,R,19910703,RUS,177,Q487182
201500,Nika,Ozegovic,R,19850521,CRO,170,Q4176380
201501,Olga,Govortsova,R,19880823,BLR,182,Q230248
201502,Tatjana,Malek,R,19870808,GER,,
201503,Ayumi,Morita,R,19900311,JPN,163,Q232607
201504,Julia,Goerges,R,19881102,GER,180,Q77167
201505,Kate,Makarova,L,19880607,RUS,178,Q953688
201506,Sara,Errani,R,19870429,ITA,164,Q229005
201507,Audra,Cohen,R,19860421,USA,175,
201508,Petra,Cetkovska,R,19850208,CZE,172,Q234821
201509,Ashley,Weinhold,R,19890620,USA,165,Q4805636
201510,Julie,Ditty,L,19790104,USA,168,Q775265
201511,Ekaterina,Ivanova,R,19871218,RUS,,
201512,Monica,Niculescu,R,19870925,ROU,168,Q230346
201513,Sabine,Lisicki,R,19890922,GER,178,Q76338
201514,Sorana,Cirstea,R,19900407,ROU,176,Q230242
201515,Alisa,Kleybanova,R,19890715,RUS,181,Q220755
201516,Evgeniya,Rodina,R,19890204,RUS,170,Q258950
201517,Magdalena,Rybarikova,R,19881004,SVK,180,Q230359
201518,Yanina,Wickmayer,R,19891020,BEL,182,Q228983
201519,Violette,Huck,L,19880318,FRA,170,
201520,Petra,Kvitova,L,19900308,CZE,183,Q30812
201521,Carla,Suarez Navarro,R,19880903,ESP,162,Q230260
201522,Jelena,Pandzic,R,19830317,CRO,170,Q442087
201523,Marina,Erakovic,R,19880306,NZL,174,Q232575
201524,Urszula,Radwanska,R,19901207,POL,177,Q236866
201525,Eva,Hrdinova,R,19840615,CZE,,
201526,Julie,Coin,R,19821202,FRA,172,Q234828
201527,Stefanie,Voegele,R,19900310,SUI,170,Q234838
201528,Melanie,Oudin,R,19910923,USA,168,Q30787
201529,Kristie,Ahn,R,19920615,USA,165,Q3104444
201530,Gail,Brodsky,R,19910605,USA,165,Q5517052
201531,Mariana,Duque Marino,R,19890812,COL,169,Q235562
201532,Anastasia,Pivovarova,R,19900616,RUS,181,Q258785
201533,Shuai,Zhang,R,19890121,CHN,177,Q197291
201534,Asia,Muhammad,R,19910404,USA,178,Q4806395
201535,Coco,Vandeweghe,R,19911206,USA,185,Q54688
201536,Monika,Wejnert,U,19920406,AUS,,
201537,Patricia,Mayr Achleitner,R,19861108,AUT,169,Q239781
201538,Isabella,Holland,R,19920102,AUS,,
201539,Christina,Mchale,R,19920511,USA,170,Q45405
201540,Kristina,Mladenovic,R,19930514,FRA,184,Q242959
201541,Chanelle,Scheepers,R,19840313,RSA,176,Q234854
201542,Olivia,Rogowska,R,19910607,AUS,175,Q242993
201543,Emelyn,Starr,R,19891111,AUS,,
201544,Oxana,Lyubtsova,R,19850913,UKR,157,
201545,Anastasija,Sevastova,R,19900413,LAT,169,Q232445
201546,Anna,Lapushchenkova,R,19861024,RUS,172,Q291006
201547,Michelle,Larcher De Brito,R,19930129,POR,165,Q183371
201548,Ajla,Tomljanovic,R,19930507,AUS,180,Q2712407
201549,Petra,Martic,R,19910119,CRO,181,Q232553
201550,Tamaryn,Hendler,L,19920812,BEL,,Q1619502
201551,Arantxa,Rus,L,19901213,NED,180,Q239758
201552,Mallory,Cecil,R,19900718,USA,,
201553,Lenka,Wienerova,R,19880423,SVK,,Q3487008
201554,Vitalia,Diatchenko,R,19900802,RUS,170,Q254756
201555,Polona,Hercog,R,19910120,SLO,182,Q229079
201556,Lucie,Hradecka,R,19850521,CZE,177,Q11583
201557,Corinna,Dentoni,R,19890730,ITA,,Q259071
201558,Lauren,Embree,R,19910110,USA,,Q6500202
201559,Irena,Pavlovic,R,19880928,FRA,178,
201560,Kinnie,Laisne,R,19890711,FRA,,
201561,Claire,Feuerstein,L,19860228,FRA,178,Q438500
201562,Silvia,Soler Espinosa,R,19871119,ESP,169,Q239665
201563,Darya,Kustova,U,19860529,BLR,,Q254328
201564,Lenka,Tvaroskova,R,19820214,SVK,,
201565,Katarzyna,Piter,R,19910216,POL,173,Q83562
201566,Agnes,Szatmari,R,19870628,ROU,,
201567,Alexandra,Dulgheru,R,19890530,ROU,172,Q231028
201568,Kristina,Kucova,R,19900523,SVK,163,Q254267
201569,Georgie,Gent,R,19880113,GBR,165,
201570,Vesna,Dolonc,R,19890721,SRB,170,Q289326
201571,Masa,Zec Peskiric,R,19870121,SLO,,Q406925
201572,Regina,Kulikova,R,19890130,RUS,183,
201573,Laura,Robson,L,19940121,GBR,180,Q10120
201574,Neuza,Silva,R,19830504,POR,170,Q2580987
201575,Hilary,Barte,U,19881117,USA,,
201576,Valerie,Tetreault,R,19880121,CAN,170,Q456254
201577,Heidi,El Tabakh,R,19860925,CAN,180,Q440093
201578,Kai Chen,Chang,R,19910113,TPE,167,Q239612
201579,Yurika,Sema,L,19861225,JPN,168,Q2604291
201580,Xinyun,Han,L,19900530,CHN,172,Q713509
201581,Chun Mei,Ji,R,19860214,CHN,,Q440843
201582,Jing Jing,Lu,R,19890505,CHN,170,Q3487333
201583,Yana,Buchina,R,19920207,RUS,168,
201584,Ksenia,Pervak,L,19910527,KAZ,170,Q232613
201585,Sloane,Stephens,R,19930320,USA,170,Q54670
201586,Heather,Watson,R,19920519,GBR,170,Q239605
201587,Bojana,Jovanovski,R,19911231,SRB,175,Q239671
201588,Anna,Tatishvili,R,19900203,GEO,171,Q236789
201589,Sharon,Fichman,R,19901203,CAN,163,Q1026173
201590,Alison,Riske Amritraj,R,19900703,USA,173,Q54572
201591,Margalita,Chakhnashvili,R,19821209,GEO,172,Q462701
201592,Beatriz,Garcia Vidagany,U,19881117,ESP,,
201593,Irina Camelia,Begu,R,19900826,ROU,181,Q239751
201594,Simona,Halep,R,19910927,ROU,168,Q230156
201595,Misaki,Doi,L,19910429,JPN,159,Q34256
201596,Johanna,Larsson,R,19880817,SWE,174,Q233328
201597,Kurumi,Nara,R,19911230,JPN,155,Q270125
201598,Noppawan,Lertcheewakarn,R,19911118,THA,167,Q1613602
201599,Andrea,Hlavackova,R,19860810,CZE,174,Q11581
201600,Jamie,Hampton,R,19900108,USA,173,Q53561
201601,Chelsey,Gullickson,R,19900829,USA,180,
201602,Beatrice,Capra,R,19920406,USA,175,
201603,Shelby,Rogers,R,19921013,USA,175,Q377658
201604,Irina,Falconi,R,19900504,USA,163,Q53418
201605,Mandy,Minella,R,19851122,LUX,180,Q239841
201606,Rebecca,Marino,R,19901216,CAN,183,Q241946
201607,Sally,Peers,R,19910601,AUS,162,Q270587
201608,Sheng Nan,Sun,L,19870121,CHN,170,Q271741
201609,Yi Miao,Zhou,R,19910207,CHN,,Q593082
201610,Zarina,Diyas,R,19931018,KAZ,172,Q2466357
201611,Daria,Saville,R,19940305,AUS,166,Q2446649
201612,Junri,Namigata,R,19820705,JPN,170,Q271714
201613,Arina,Rodionova,R,19891215,AUS,168,Q291769
201614,Caroline,Garcia,R,19931016,FRA,177,Q258877
201615,Lesia,Tsurenko,R,19890530,UKR,174,Q289378
201616,Lauren,Davis,R,19931009,USA,157,Q53405
201617,Ana,Vrljic,R,19840801,CRO,,Q4750526
201618,Fatma,Al Nabhani,R,19910520,OMA,170,Q5437905
201619,Madison,Keys,R,19950217,USA,178,Q34403
201620,Monica,Puig,R,19930927,PUR,170,Q1616699
201621,Mona,Barthel,R,19900711,GER,185,Q77153
201622,Iryna,Bremond,R,19841005,FRA,,
201623,Jing Jing,Chen,U,19750819,CHN,,Q56695925
201624,Eun Ha,Kim,U,19750308,KOR,,Q40633647
201625,Ju Yeon,Choi,U,19751119,KOR,,Q61442642
201626,Petra,Winzenholler,U,19720311,GER,,Q67562101
201627,Kim,De Weille,U,19760412,NED,,Q11739229
201628,Li,Li,U,19761003,CHN,,Q66309817
201629,Yael,Segal,U,19720721,ISR,,Q55081526
201630,Nicole,Hummel,U,19740801,USA,,Q73030191
201631,Nicha,Lertpitaksinchai,R,19910814,THA,174,Q13512783
201632,Ryoko,Fuda,R,19861025,JPN,,
201633,Tomoko,Yonemura,U,19820701,JPN,,
201634,Viky,Nunez Fuentes,U,19881014,COL,,Q22279441
201635,Betina,Jozami,R,19880908,ARG,180,Q794230
201636,Anna,Orlik,R,19930305,BLR,169,
201637,Melissa,Torres Sandoval,R,19840203,MEX,,Q6009648
201638,Estrella,Cabeza Candela,R,19870220,ESP,173,Q34387
201639,Yevheniia,Savranska,U,19840220,UKR,,Q11726012
201640,Maria Teresa,Torro Flor,R,19920502,ESP,173,Q716568
201641,Nadia,Lalami,R,19900428,MAR,,Q1619369
201642,Fatima,El Allami,L,19890326,MAR,,Q3067214
201643,Eva,Fernandez Brugues,R,19860505,ESP,,
201644,Paula,Fondevila Castro,R,19840516,ESP,,
201645,Frederica,Piedade,U,19820605,POR,,Q461468
201646,Maria Joao,Koehler,U,19921008,POR,174,Q438663
201647,Jasmin,Woehr,R,19800821,GER,176,Q63562
201648,Naomi,Broady,R,19900228,GBR,189,Q461706
201649,Lenka,Jurikova,R,19900811,SVK,,Q6522678
